OBJECTID,Codigo,Texto,Cod_Prov,Cod_CCAA,FechaId,NUTS_0,NUTS_1,NUTS_2,NUTS_3,PAD_2C02,PAD_2C03,PAD_2C04,PAD_2C05,PAD_2C06,PAD_2C07,PAD_2C08,PAD_2C09,PAD_2C10,PAD_2C11,PAD_2C12,PAD_2C13,PAD_2C14,PAD_2C15,PAD_2C16,PAD_2C17,PAD_2C18,PAD_2C19,PAD_2C20,PAD_2C21,PAD_2C22,PAD_2C23,PAD_2C24,PAD_2C25,PAD_2C26,PAD_2C27,PAD_2C28,PAD_2C29,PAD_2C30,PAD_2C31,PAD_2C32,PAD_2C33,PAD_2C34,PAD_2C35,PAD_2C36,PAD_2C37,PAD_2C38,PAD_2C39,PAD_2C40,PAD_2C41,PAD_2C42,PAD_2C43,PAD_2C44,PAD_2C45,PAD_2C46,PAD_2C47,PAD_2C48,PAD_2C49,PAD_2C50,PAD_2C51,PAD_2C52,PAD_2C53,PAD_2C54,PAD_2C55,PAD_2C56,PAD_2C57,PAD_2C58,PAD_3C03,PAD_3C04,PAD_3C05,PAD_3C06,PAD_3C07,PAD_3C08,PAD_3C09,PAD_3C10,PAD_3C100,PAD_3C101,PAD_3C102,PAD_3C103,PAD_3C104,PAD_3C105,PAD_3C106,PAD_3C107,PAD_3C108,PAD_3C109,PAD_3C11,PAD_3C110,PAD_3C111,PAD_3C112,PAD_3C12,PAD_3C13,PAD_3C14,PAD_3C15,PAD_3C16,PAD_3C17,PAD_3C18,PAD_3C19,PAD_3C20,PAD_3C21,PAD_3C22,PAD_3C23,PAD_3C24,PAD_3C25,PAD_3C26,PAD_3C27,PAD_3C28,PAD_3C29,PAD_3C30,PAD_3C31,PAD_3C32,PAD_3C33,PAD_3C34,PAD_3C35,PAD_3C36,PAD_3C37,PAD_3C38,PAD_3C39,PAD_3C40,PAD_3C41,PAD_3C42,PAD_3C43,PAD_3C44,PAD_3C45,PAD_3C46,PAD_3C47,PAD_3C48,PAD_3C49,PAD_3C50,PAD_3C51,PAD_3C52,PAD_3C53,PAD_3C54,PAD_3C55,PAD_3C56,PAD_3C57,PAD_3C58,PAD_3C59,PAD_3C60,PAD_3C61,PAD_3C62,PAD_3C63,PAD_3C64,PAD_3C65,PAD_3C66,PAD_3C67,PAD_3C68,PAD_3C69,PAD_3C70,PAD_3C71,PAD_3C72,PAD_3C73,PAD_3C74,PAD_3C75,PAD_3C76,PAD_3C77,PAD_3C78,PAD_3C79,PAD_3C80,PAD_3C81,PAD_3C82,PAD_3C83,PAD_3C84,PAD_3C85,PAD_3C86,PAD_3C87,PAD_3C88,PAD_3C89,PAD_3C90,PAD_3C91,PAD_3C92,PAD_3C93,PAD_3C94,PAD_3C95,PAD_3C96,PAD_3C97,PAD_3C98,PAD_3C99,PAD_3_COD_PROV,PAD_3_COD_CCAA,Shape__Area,Shape__Length
1820,12009,Almazora/Almassora,12,10,01012017,ES,ES5,ES52,ES522,25648,1498,1634,1369,1226,1175,1459,1911,2654,2574,2175,1837,1380,1115,1026,823,663,560,569,12869,800,832,677,632,604,700,968,1349,1356,1145,986,724,540,492,367,285,215,197,12779,698,802,692,594,571,759,943,1305,1218,1030,851,656,575,534,456,378,345,372,22037,3611,2529,13,101,21,65,21,54,13,2,16,13,10,5,1,8,30,15,12,8,0,11,2255,75,3,18,564,85,402,66,6,358,57,5,69,96,17,2,30,16,19,9,3,17,85,42,29,0,12869,11090,1779,1241,11,54,9,44,8,10,6,1089,33,1,5,300,55,204,33,6,150,28,3,27,42,4,0,14,3,9,4,2,9,55,30,21,0,12779,10947,1832,1288,2,47,12,21,13,5,5,1166,42,2,13,264,30,198,33,0,208,29,2,42,12,10,56161481.7168713,46170.2233823555
1821,12010,Almedíjar,12,10,01012017,ES,ES5,ES52,ES522,270,3,5,2,7,12,16,13,14,13,8,27,26,32,23,16,17,14,22,145,2,0,0,5,6,8,9,11,7,5,10,12,19,13,10,8,8,12,125,1,5,2,2,6,8,4,3,6,3,17,14,13,10,6,9,6,10,265,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,143,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,122,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,12,10,35523312.6363678,26092.1375756717
1822,12011,Almenara,12,10,01012017,ES,ES5,ES52,ES522,5920,286,298,320,248,243,316,403,574,520,443,439,380,366,300,249,186,171,178,2966,138,153,172,132,111,156,211,290,290,235,218,189,177,159,107,82,81,65,2954,148,145,148,116,132,160,192,284,230,208,221,191,189,141,142,104,90,113,5507,413,314,11,16,6,8,12,5,2,2,3,0,0,0,2,2,3,3,3,0,0,0,243,8,1,6,47,6,33,1,0,36,2,5,0,7,2,4,6,0,1,0,4,3,8,8,0,0,2966,2752,214,169,6,10,5,5,5,2,0,129,2,0,1,25,4,17,0,0,13,1,1,0,2,0,2,3,0,1,0,2,1,5,5,0,0,2954,2755,199,145,5,6,1,3,7,1,0,114,6,1,5,22,2,16,1,0,23,1,4,0,12,10,46758869.5980835,30745.5142938606
1823,12012,Altura,12,10,01012017,ES,ES5,ES52,ES522,3559,144,214,181,172,161,186,227,279,286,301,253,219,172,177,195,141,138,113,1818,83,102,100,79,82,104,116,151,140,161,133,121,96,86,101,62,62,39,1741,61,112,81,93,79,82,111,128,146,140,120,98,76,91,94,79,76,74,3201,358,177,1,5,9,3,5,3,0,0,0,0,0,0,0,0,3,0,3,0,0,4,148,10,1,6,150,6,143,0,1,15,2,0,1,6,0,0,0,0,0,0,3,0,6,6,0,0,1818,1628,190,82,1,0,2,0,2,0,1,75,4,0,2,94,4,89,0,1,7,1,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,1741,1573,168,95,0,5,7,3,3,0,3,73,6,1,4,56,2,54,0,0,8,1,0,1,12,10,219787103.380539,61810.9817892913
1824,12013,Arañuel,12,10,01012017,ES,ES5,ES52,ES522,151,2,0,1,2,4,7,8,4,7,13,13,17,17,21,14,6,9,6,76,1,0,1,1,3,2,4,4,3,9,7,8,7,9,8,2,6,1,75,1,0,0,1,1,5,4,0,4,4,6,9,10,12,6,4,3,5,142,9,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,76,74,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,68,7,3,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,12,10,32769728.095459,24858.1295251357
1825,12014,Ares del Maestrat,12,10,01012017,ES,ES5,ES52,ES522,197,3,2,5,5,6,9,13,12,15,16,13,8,17,17,26,11,8,11,110,2,1,4,3,4,2,6,8,9,12,7,3,10,6,17,5,4,7,87,1,1,1,2,2,7,7,4,6,4,6,5,7,11,9,6,4,4,193,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,108,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,85,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,10,205115978.991701,70836.0683789918
1826,12015,Argelita,12,10,01012017,ES,ES5,ES52,ES522,94,1,0,0,2,1,5,5,6,6,8,7,10,5,6,10,8,7,7,54,0,0,0,2,0,2,3,4,4,7,5,6,3,4,2,4,5,3,40,1,0,0,0,1,3,2,2,2,1,2,4,2,2,8,4,2,4,90,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,37,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,10,26444476.8682251,25757.5601048835
1827,12016,Artana,12,10,01012017,ES,ES5,ES52,ES522,1979,94,103,86,86,88,87,109,152,151,152,176,149,118,108,97,72,68,83,1005,52,57,46,39,53,46,50,74,80,71,98,68,65,68,47,36,22,33,974,42,46,40,47,35,41,59,78,71,81,78,81,53,40,50,36,46,50,1883,96,26,0,0,5,1,0,6,0,0,0,2,1,0,0,1,2,0,0,2,0,4,15,0,0,0,42,15,26,0,0,24,0,0,0,9,0,0,0,2,1,0,1,2,4,0,4,0,1005,958,47,11,0,0,4,1,0,0,2,4,0,0,0,24,9,14,0,0,10,0,0,0,3,0,0,0,0,0,0,1,1,2,0,2,0,974,925,49,15,0,0,1,0,0,0,2,11,0,0,0,18,6,12,0,0,14,0,0,0,12,10,61792417.3796768,33844.1971473801
1828,12017,Ayódar,12,10,01012017,ES,ES5,ES52,ES522,165,4,1,2,1,8,7,2,12,9,9,12,11,13,14,20,9,15,16,89,2,1,2,1,5,3,2,6,5,6,5,6,7,7,10,4,9,8,76,2,0,0,0,3,4,0,6,4,3,7,5,6,7,10,5,6,8,163,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,74,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,12,10,41558735.5824738,30775.7403339289
1829,12018,Azuébar,12,10,01012017,ES,ES5,ES52,ES522,324,8,6,10,17,15,20,16,20,19,22,26,19,15,22,27,23,18,21,175,6,3,3,11,9,10,9,15,10,10,14,11,9,12,13,11,9,10,149,2,3,7,6,6,10,7,5,9,12,12,8,6,10,14,12,9,11,317,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,171,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,146,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,12,10,39751885.3183899,29264.0589155999
1830,12020,Barracas,12,10,01012017,ES,ES5,ES52,ES522,165,6,15,10,5,5,4,12,11,12,16,6,7,6,15,15,9,1,10,88,3,5,7,4,1,3,6,7,4,10,4,4,3,9,8,6,0,4,77,3,10,3,1,4,1,6,4,8,6,2,3,3,6,7,3,1,6,146,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,2,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,79,9,3,0,0,0,0,0,0,0,3,1,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,67,10,4,0,0,0,0,0,0,0,4,1,0,1,5,0,5,0,0,0,0,0,0,12,10,71910046.5031738,40920.3051120779
1831,12021,Betxí,12,10,01012017,ES,ES5,ES52,ES522,5750,259,243,303,272,293,343,390,425,460,451,494,416,326,280,250,175,192,178,2833,123,123,148,141,135,185,202,223,233,208,229,211,160,143,116,81,92,80,2917,136,120,155,131,158,158,188,202,227,243,265,205,166,137,134,94,100,98,5308,442,345,0,1,8,1,0,7,2,1,0,0,0,3,6,0,0,4,0,0,0,0,321,2,0,1,48,8,39,0,0,45,1,2,11,7,2,2,1,0,0,5,10,1,2,1,0,0,2833,2627,206,163,0,0,5,1,0,4,0,147,1,0,1,25,3,21,0,0,15,0,1,2,0,0,1,1,0,0,2,4,1,2,1,0,0,2917,2681,236,182,0,1,3,0,0,0,0,174,1,0,0,23,5,18,0,0,30,1,1,9,12,10,36492747.9945831,24634.1127789065
1832,12022,Bejís,12,10,01012017,ES,ES5,ES52,ES522,378,8,13,12,12,7,19,16,18,24,30,25,35,33,31,23,27,15,30,218,5,9,9,9,5,10,5,11,13,19,11,17,19,20,14,14,11,17,160,3,4,3,3,2,9,11,7,11,11,14,18,14,11,9,13,4,13,368,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,214,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,154,6,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,12,10,72050138.9450989,37927.2162131007
1833,12024,Benafer,12,10,01012017,ES,ES5,ES52,ES522,159,1,7,8,8,8,11,8,10,9,11,15,20,6,10,8,7,4,8,84,1,3,3,4,4,5,5,5,5,9,9,13,0,6,4,2,2,4,75,0,4,5,4,4,6,3,5,4,2,6,7,6,4,4,5,2,4,157,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,83,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,74,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,29033659.9987793,38905.5877896852
1834,12025,Benafigos,12,10,01012017,ES,ES5,ES52,ES522,148,0,1,3,2,5,3,5,8,7,11,9,16,11,11,15,13,11,17,84,0,0,0,0,4,3,2,5,4,8,6,8,9,2,10,9,6,8,64,0,1,3,2,1,0,3,3,3,3,3,8,2,9,5,4,5,9,136,12,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,77,7,7,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,59,5,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,61223291.3267822,48975.9299674202
1835,12026,Benasal,12,10,01012017,ES,ES5,ES52,ES522,1106,46,29,45,45,61,60,62,69,65,77,74,72,73,81,74,48,63,62,565,23,17,26,22,28,27,37,44,34,39,35,39,41,41,37,21,29,25,541,23,12,19,23,33,33,25,25,31,38,39,33,32,40,37,27,34,37,982,124,70,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,69,3,0,3,44,0,42,0,2,4,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,565,497,68,40,0,0,0,0,0,1,0,39,1,0,1,23,0,21,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,541,485,56,30,0,0,0,0,0,0,0,30,2,0,2,21,0,21,0,0,2,0,0,0,12,10,137310099.920925,68619.1033028835
1836,12027,Benicarló,12,10,01012017,ES,ES5,ES52,ES522,26429,1335,1492,1433,1333,1323,1448,1653,2205,2224,2170,1923,1768,1422,1295,1043,864,752,746,13166,698,754,755,673,659,688,828,1160,1209,1073,977,885,715,621,500,399,312,260,13263,637,738,678,660,664,760,825,1045,1015,1097,946,883,707,674,543,465,440,486,20994,5435,1587,96,29,98,105,7,85,9,21,153,2,7,5,26,6,38,40,21,14,0,53,1047,391,60,213,2635,30,2561,4,31,695,39,3,34,152,18,32,298,2,13,9,60,12,127,57,60,0,13166,10342,2824,764,43,13,47,60,3,25,28,491,172,22,98,1474,15,1429,3,22,325,24,0,10,67,9,11,145,0,6,4,34,6,89,36,46,0,13263,10652,2611,823,53,16,51,45,4,15,25,556,219,38,115,1161,15,1132,1,9,370,15,3,24,12,10,83112653.1579742,42554.4594019645
1837,12028,Benicasim/Benicàssim,12,10,01012017,ES,ES5,ES52,ES522,17964,801,924,986,930,864,849,1057,1396,1633,1646,1508,1387,1112,914,728,448,403,378,8953,428,477,507,458,470,436,521,737,778,799,791,651,566,452,367,208,184,123,9011,373,447,479,472,394,413,536,659,855,847,717,736,546,462,361,240,219,255,15513,2451,1820,57,24,123,204,47,41,10,2,1,1,7,5,17,14,42,8,23,1,0,75,1186,111,44,22,116,8,84,2,7,316,48,2,48,77,19,3,3,2,9,8,35,20,88,42,8,0,8953,7784,1169,875,31,10,65,120,24,6,35,539,51,19,10,65,6,41,1,7,132,23,1,10,36,9,1,2,1,2,3,18,6,46,19,7,0,9011,7729,1282,945,26,14,58,84,23,2,40,647,60,25,12,51,2,43,1,0,184,25,1,38,12,10,61849036.3631773,36719.1280943159
1838,12029,Benlloch,12,10,01012017,ES,ES5,ES52,ES522,1060,39,55,63,46,48,54,69,84,86,93,66,63,59,44,46,44,43,58,529,13,30,29,20,23,27,40,40,53,49,40,27,37,23,19,20,21,18,531,26,25,34,26,25,27,29,44,33,44,26,36,22,21,27,24,22,40,823,237,138,0,32,0,0,0,8,0,0,3,0,0,1,0,0,0,1,0,0,0,1,104,2,0,2,75,0,75,0,0,22,0,0,0,12,0,0,6,0,0,2,0,0,0,0,0,0,529,408,121,70,0,18,0,0,0,1,1,50,0,0,0,43,0,43,0,0,8,0,0,0,4,0,0,3,0,0,1,0,0,0,0,0,0,531,415,116,68,0,14,0,0,0,0,0,54,2,0,2,32,0,32,0,0,14,0,0,0,12,10,74704310.4538689,58059.7141995419
1839,12031,Borriol,12,10,01012017,ES,ES5,ES52,ES522,5279,284,299,309,257,287,269,342,461,492,429,439,382,305,221,175,120,115,93,2668,139,149,151,128,154,124,180,230,269,220,221,206,164,114,82,61,46,30,2611,145,150,158,129,133,145,162,231,223,209,218,176,141,107,93,59,69,63,4842,437,275,14,1,19,14,0,17,3,1,2,0,0,0,0,1,5,1,1,2,0,6,210,18,1,9,65,28,35,0,2,66,5,1,6,33,5,3,2,0,0,1,2,3,13,3,6,0,2668,2463,205,125,2,1,11,6,0,0,4,94,9,0,4,34,13,19,0,2,29,1,0,2,16,2,2,0,0,0,1,2,2,8,2,4,0,2611,2379,232,150,12,0,8,8,0,1,2,116,9,1,5,31,15,16,0,0,37,4,1,4,12,10,104052475.418154,48757.1842679762
1840,12032,Borriana/Burriana,12,10,01012017,ES,ES5,ES52,ES522,34464,1629,2096,2119,1767,1722,1780,2140,2922,3094,2853,2545,2223,1693,1511,1298,1129,992,951,17034,837,1081,1067,916,840,908,1076,1485,1599,1476,1355,1119,804,701,584,480,405,301,17430,792,1015,1052,851,882,872,1064,1437,1495,1377,1190,1104,889,810,714,649,587,650,29196,5268,3077,15,168,66,46,49,47,7,2,1,3,12,13,5,13,75,48,41,23,1,27,2598,78,21,34,1563,214,1261,39,38,298,15,6,39,92,17,3,4,4,21,17,7,25,251,70,153,1,17034,14321,2713,1516,8,88,35,25,21,28,16,1270,36,7,16,862,125,676,24,29,123,5,2,13,45,10,1,3,1,9,4,2,12,176,29,130,0,17430,14875,2555,1561,7,80,31,21,28,20,11,1328,42,14,18,701,89,585,15,9,175,10,4,26,12,10,80047665.2682838,46263.5043759279
1841,12033,Cabanes,12,10,01012017,ES,ES5,ES52,ES522,2913,132,154,135,111,138,166,179,226,236,195,211,197,159,149,129,125,129,142,1475,60,77,70,66,71,86,90,116,133,97,118,103,81,75,64,63,52,53,1438,72,77,65,45,67,80,89,110,103,98,93,94,78,74,65,62,77,89,2302,611,351,3,10,19,6,1,4,0,0,0,0,2,1,2,0,3,1,1,0,0,10,296,5,2,0,218,26,190,1,0,32,1,0,14,9,0,1,0,1,3,1,2,0,5,2,1,0,1475,1158,317,190,2,7,9,4,0,1,7,158,4,1,0,107,15,91,1,0,14,1,0,5,5,0,1,0,1,1,0,0,0,2,1,1,0,1438,1144,294,161,1,3,10,2,1,0,3,138,1,1,0,111,11,99,0,0,18,0,0,9,12,10,225600015.609684,67215.2092229764
1842,12034,Càlig,12,10,01012017,ES,ES5,ES52,ES522,1959,65,99,97,104,90,93,111,147,149,156,143,131,130,129,91,87,60,77,997,27,49,50,65,45,50,55,80,79,87,72,61,64,65,47,48,21,32,962,38,50,47,39,45,43,56,67,70,69,71,70,66,64,44,39,39,45,1665,294,173,59,6,12,11,2,6,1,1,0,0,0,1,0,1,5,0,0,0,0,23,27,25,0,4,67,0,67,0,0,23,2,0,0,9,1,2,1,0,0,1,0,3,6,0,1,0,997,849,148,88,26,4,8,7,2,0,14,9,12,0,1,40,0,40,0,0,7,0,0,0,3,0,1,1,0,0,0,0,2,1,0,1,0,962,816,146,85,33,2,4,4,0,0,9,18,13,0,3,27,0,27,0,0,16,2,0,0,12,10,47506782.2055054,32660.7859039402
1843,12036,Canet lo Roig,12,10,01012017,ES,ES5,ES52,ES522,706,28,23,20,28,31,34,40,45,33,40,45,59,56,49,44,51,31,49,343,9,11,10,16,13,18,15,26,16,22,23,27,34,27,23,23,10,20,363,19,12,10,12,18,16,25,19,17,18,22,32,22,22,21,28,21,29,643,63,56,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,5,50,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,343,310,33,29,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,363,333,30,27,0,0,1,0,0,0,2,24,0,0,0,0,0,0,0,0,3,0,0,0,12,10,119114741.980232,59518.50477759
1844,12037,Castell de Cabres,12,10,01012017,ES,ES5,ES52,ES522,17,0,0,0,2,2,0,0,0,0,5,2,2,1,1,0,2,0,0,10,0,0,0,1,0,0,0,0,0,2,2,2,1,1,0,1,0,0,7,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,53456827.7274709,37095.9453908922
1845,12038,Castellfort,12,10,01012017,ES,ES5,ES52,ES522,198,9,8,9,5,7,8,14,10,15,17,10,3,7,14,20,18,9,15,106,4,4,3,3,3,4,7,8,9,9,7,1,3,10,11,9,5,6,92,5,4,6,2,4,4,7,2,6,8,3,2,4,4,9,9,4,9,197,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,91,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,10,115560379.115746,61197.5830828516
1846,12039,Castellnovo,12,10,01012017,ES,ES5,ES52,ES522,966,20,31,33,52,46,40,55,59,45,74,79,73,64,57,56,65,58,59,490,13,17,17,27,19,24,28,32,28,40,44,39,33,31,24,28,23,23,476,7,14,16,25,27,16,27,27,17,34,35,34,31,26,32,37,35,36,932,34,15,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,17,0,17,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,490,468,22,9,0,1,0,0,0,0,0,8,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,464,12,6,0,0,0,0,0,0,1,5,0,0,0,4,0,4,0,0,2,0,0,0,12,10,32622388.8909149,28910.7016008267
1847,12040,Castellón de la Plana/Castelló de la Plana,12,10,01012017,ES,ES5,ES52,ES522,169498,7910,9389,9071,8281,8531,9069,10167,14035,15144,14491,12488,11328,9419,8710,7164,5322,4596,4383,82003,4078,4855,4657,4238,4300,4432,4908,6932,7547,7233,6141,5477,4357,4042,3230,2286,1842,1448,87495,3832,4534,4414,4043,4231,4637,5259,7103,7597,7258,6347,5851,5062,4668,3934,3036,2754,2935,144065,25433,17517,102,178,221,566,111,399,93,34,44,30,144,74,16,151,549,107,353,76,1,148,15748,652,114,282,3498,703,1995,514,72,2562,174,31,352,746,158,63,94,39,256,113,36,256,1197,693,223,7,82003,69644,12359,8453,56,93,108,334,51,57,83,7513,267,33,123,1927,412,1056,283,46,1058,81,11,100,347,65,29,50,9,112,39,20,105,648,340,147,6,87495,74421,13074,9064,46,85,113,232,60,50,65,8235,385,81,159,1571,291,939,231,26,1504,93,20,252,12,10,185809544.515725,81004.2858543364
1848,12041,Castillo de Villamalefa,12,10,01012017,ES,ES5,ES52,ES522,103,0,2,0,1,3,13,2,2,9,6,8,6,4,12,14,7,11,3,67,0,0,0,0,3,10,2,1,8,4,5,4,3,8,7,4,7,1,36,0,2,0,1,0,3,0,1,1,2,3,2,1,4,7,3,4,2,101,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,66,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,10,64950450.2503967,59884.9487967747
1849,12042,Catí,12,10,01012017,ES,ES5,ES52,ES522,757,22,27,26,20,29,38,51,48,58,46,46,52,42,59,57,39,47,50,374,10,14,17,7,16,18,26,25,38,22,21,28,21,25,27,16,25,18,383,12,13,9,13,13,20,25,23,20,24,25,24,21,34,30,23,22,32,683,74,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,333,41,41,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,350,33,33,0,0,0,0,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,12,10,177057630.212648,78224.0906841158
1850,12043,Caudiel,12,10,01012017,ES,ES5,ES52,ES522,653,12,25,21,34,24,39,31,30,39,61,46,49,56,42,37,35,39,33,339,5,12,14,17,17,18,19,14,18,37,25,27,31,22,16,18,17,12,314,7,13,7,17,7,21,12,16,21,24,21,22,25,20,21,17,22,21,627,26,9,0,0,2,0,0,0,0,0,0,0,8,0,0,1,2,0,0,1,0,0,5,4,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,1,3,0,2,0,339,330,9,5,0,0,2,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,314,297,17,4,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,10,0,0,0,12,10,106388475.28009,63716.3735000556
